"ID","Date_ID","BibTexKey","ContentType"
651,"I-9786","LubellSheppard.1991Maghreb","D"
652,"I-9786","Lubell.1984Paleoenv","D"
653,"I-9786","LubellGautier.19821983","D"
654,"I-9786","Close.1980CurResRecI","D"
655,"I-9786","Lubell.1977PrehCultEco","D"
656,"I-9786","LubellBallais.1975PrehistCultEc","D"
659,"I-9824","CalPal","D"
660,"I-9824","PerrinDachy.2020Press","D"
661,"I-9824","Gehlen.2010NeTPSE","D"
662,"I-9824","LubellFeathers.2009Post","D"
663,"I-9824","Linstadter.2008Transit","D"
664,"I-9824","Rahmani.2004NouvChron","D"
665,"I-9824","Rahmani.2004Techn","D"
666,"I-9824","LubellSheppard.1991Maghreb","D"
667,"I-9824","Lubell.1984Paleoenv","D"
668,"I-9824","LubellGautier.19821983","D"
669,"I-9824","Close.1980CurResRecI","D"
670,"I-9824","Lubell.1977PrehCultEco","D"
671,"I-9824","LubellBallais.1975PrehistCultEc","D"
674,"I-9826","CalPal","D"
675,"I-9826","LubellFeathers.2009Post","D"
676,"I-9826","Gehlen.2010NeTPSE","D"
677,"I-9826","LubellSheppard.1991Maghreb","D"
678,"I-9826","Lubell.1984Paleoenv","D"
679,"I-9826","LubellGautier.19821983","D"
680,"I-9826","Close.1980CurResRecI","D"
681,"I-9826","Lubell.1977PrehCultEco","D"
684,"I-8378","PerrinDachy.2020Press","D"
685,"I-8378","LubellFeathers.2009Post","D"
686,"I-8378","Rahmani.2004NouvChron","D"
687,"I-8378","LubellSheppard.1991Maghreb","D"
688,"I-8378","Lubell.1984Paleoenv","D"
689,"I-8378","LubellGautier.19821983","D"
690,"I-8378","Close.1980CurResRecI","D"
691,"I-8378","Lubell.1977PrehCultEco","D"
692,"I-8378","LubellBallais.1975PrehistCultEc","D"
695,"I-9825","CalPal","D"
696,"I-9825","PerrinDachy.2020Press","D"
697,"I-9825","LubellFeathers.2009Post","D"
698,"I-9825","Rahmani.2004NouvChron","D"
699,"I-9825","LubellSheppard.1991Maghreb","D"
700,"I-9825","Lubell.1984Paleoenv","D"
701,"I-9825","LubellGautier.19821983","D"
702,"I-9825","Close.1980CurResRecI","D"
703,"I-9825","Lubell.1977PrehCultEco","D"
704,"I-9825","LubellBallais.1975PrehistCultEc","D"
707,"Pta-MC1255","Reese.2016MarShellsKZAM","C; Z"
708,"Pta-MC1255","LubellFeathers.2009Post","D"
711,"TO-12194","Reese.2016MarShellsKZAM","C; Z"
712,"TO-12194","JackesLubell.2015Capsian","D"
713,"TO-12194","LubellFeathers.2009Post","D"
716,"MC-206","CalPal","D"
717,"MC-206","Gehlen.2010NeTPSE","D"
718,"MC-206","Rahmani.2004NouvChron","D"
719,"MC-206","LubellSheppard.1991Maghreb","D"
720,"MC-206","Camps.1974TablChron2","D"
721,"MC-206","CampsDelibrias.1973ChroCiv","D"
722,"MC-206","ThommeretThommeret.1969MIII","D"
723,"MC-206","Roubet.1968NOEpiAlg","C; Z"
724,"MC-206","CampsDelibrias.1968ChroAbs","D"
725,"MC-206","Camps.1968TablChronPRec","D"
728,"Gif-879","LubellSheppard.1991Maghreb","D"
729,"Gif-879","Close.1980CurResRecI","D"
730,"Gif-879","Camps.1974TablChron2","D"
731,"Gif-879","CampsDelibrias.1973ChroCiv","D"
732,"Gif-879","DelibriasGuillier.1972GIFVII","D"
733,"Gif-879","Roubet.1968NOEpiAlg","C; Z"
734,"Gif-879","CampsDelibrias.1968ChroAbs","D"
735,"Gif-879","Camps.1968TablChronPRec","D"
738,"MC-207","LubellSheppard.1991Maghreb","D"
739,"MC-207","Close.1980CurResRecI","D"
740,"MC-207","Camps.1974TablChron2","D"
741,"MC-207","CampsDelibrias.1973ChroCiv","D"
742,"MC-207","ThommeretThommeret.1969MIII","D"
743,"MC-207","Roubet.1968NOEpiAlg","C; Z"
744,"MC-207","CampsDelibrias.1968ChroAbs","D"
745,"MC-207","Camps.1968TablChronPRec","D"
748,"MC-209","CalPal","D"
749,"MC-209","Gehlen.2010NeTPSE","D"
750,"MC-209","Rahmani.2004NouvChron","D"
751,"MC-209","LubellSheppard.1991Maghreb","D"
752,"MC-209","Close.1980CurResRecI","D"
753,"MC-209","Camps.1974TablChron2","D"
754,"MC-209","CampsDelibrias.1973ChroCiv","D"
755,"MC-209","ThommeretThommeret.1969MIII","D"
756,"MC-209","CampsDelibrias.1968ChroAbs","D"
757,"MC-209","Camps.1968TablChronPRec","D"
760,"MC-210","CalPal","D"
761,"MC-210","Gehlen.2010NeTPSE","D"
762,"MC-210","Rahmani.2004NouvChron","D"
763,"MC-210","LubellSheppard.1991Maghreb","D"
764,"MC-210","Close.1980CurResRecI","D"
765,"MC-210","Camps.1974TablChron2","D"
766,"MC-210","CampsDelibrias.1973ChroCiv","D"
767,"MC-210","ThommeretThommeret.1969MIII","D"
768,"MC-210","CampsDelibrias.1968ChroAbs","D"
769,"MC-210","Camps.1968TablChronPRec","D"
772,"Ny-76","Rahmani.2004NouvChron","D"
773,"Ny-76","LubellSheppard.1991Maghreb","D"
774,"Ny-76","Close.1980CurResRecI","D"
775,"Ny-76","Camps.1974TablChron2","D"
776,"Ny-76","CampsDelibrias.1973ChroCiv","D"
777,"Ny-76","CoppensDurand.1968NancyI","D"
778,"Ny-76","CampsDelibrias.1968ChroAbs","D"
779,"Ny-76","Camps.1968TablChronPRec","D"
782,"ALG-7","LubellSheppard.1991Maghreb","D"
783,"ALG-7","Close.1980CurResRecI","D"
784,"ALG-7","Camps.1974TablChron2","D"
785,"ALG-7","CampsDelibrias.1973ChroCiv","D"
786,"ALG-7","RahmouniRoussillot.1970AlgiersI","D"
789,"Beta-426393","MerzougAoudia.2017Escarg","D"
792,"Gif-1454","CalPal","D"
793,"Gif-1454","Gehlen.2010NeTPSE","D"
794,"Gif-1454","Rahmani.2004NouvChron","D"
795,"Gif-1454","LubellSheppard.1991Maghreb","D"
796,"Gif-1454","Close.1980CurResRecI","D"
797,"Gif-1454","CampsFabrer.1975Setifien","D"
798,"Gif-1454","Camps.1974TablChron2","D"
799,"Gif-1454","CampsDelibrias.1973ChroCiv","D"
802,"Gif-1455","CalPal","D"
803,"Gif-1455","Gehlen.2010NeTPSE","D"
804,"Gif-1455","Rahmani.2004NouvChron","D"
805,"Gif-1455","LubellSheppard.1991Maghreb","D"
806,"Gif-1455","Close.1980CurResRecI","D"
807,"Gif-1455","CampsFabrer.1975Setifien","D"
808,"Gif-1455","Camps.1974TablChron2","D"
809,"Gif-1455","CampsDelibrias.1973ChroCiv","D"
812,"Gif-462","CalPal","D"
813,"Gif-462","Gehlen.2010NeTPSE","D"
814,"Gif-462","Linstadter.2008Transit","D"
815,"Gif-462","Rahmani.2004NouvChron","D"
816,"Gif-462","LubellSheppard.1991Maghreb","D"
817,"Gif-462","Close.1980CurResRecI","D"
818,"Gif-462","CampsFabrer.1975Setifien","D"
819,"Gif-462","Camps.1974TablChron2","D"
820,"Gif-462","CampsDelibrias.1973ChroCiv","D"
821,"Gif-462","CampsDelibrias.1968ChroAbs","D"
822,"Gif-462","Camps.1968TablChronPRec","D"
823,"Gif-462","Camps.1966NouvDaC14Alg","D"
826,"MC-151","CalPal","D"
827,"MC-151","Jousse.2017AtlasMammal","D"
828,"MC-151","Gehlen.2010NeTPSE","D"
829,"MC-151","Linstadter.2008Transit","D"
830,"MC-151","Rahmani.2004NouvChron","D"
831,"MC-151","LubellSheppard.1991Maghreb","D"
832,"MC-151","Close.1980CurResRecI","D"
833,"MC-151","CampsFabrer.1975Setifien","D"
834,"MC-151","Camps.1974TablChron2","D"
835,"MC-151","CampsDelibrias.1973ChroCiv","D"
836,"MC-151","ThommeretThommeret.1969MIII","D"
837,"MC-151","CampsDelibrias.1968ChroAbs","D"
838,"MC-151","Camps.1968TablChronPRec","D"
841,"Gif-886","CalPal","D"
842,"Gif-886","Gehlen.2010NeTPSE","D"
843,"Gif-886","Linstadter.2008Transit","D"
844,"Gif-886","Rahmani.2004NouvChron","D"
845,"Gif-886","LubellSheppard.1991Maghreb","D"
846,"Gif-886","Close.1980CurResRecI","D"
847,"Gif-886","CampsFabrer.1975Setifien","D"
848,"Gif-886","Camps.1974TablChron2","D"
849,"Gif-886","CampsDelibrias.1973ChroCiv","D"
850,"Gif-886","DelibriasGuillier.1972GIFVII","D"
851,"Gif-886","CampsDelibrias.1968ChroAbs","D"
852,"Gif-886","Camps.1968TablChronPRec","D"
853,"Gif-886","Camps.1967PreACRAPE","D"
856,"Gif-887","CalPal","D"
857,"Gif-887","Jousse.2017AtlasMammal","D"
858,"Gif-887","Gehlen.2010NeTPSE","D"
859,"Gif-887","Rahmani.2004NouvChron","D"
860,"Gif-887","LubellSheppard.1991Maghreb","D"
861,"Gif-887","Close.1980CurResRecI","D"
862,"Gif-887","CampsFabrer.1975Setifien","D"
863,"Gif-887","Camps.1974TablChron2","D"
864,"Gif-887","CampsDelibrias.1973ChroCiv","D"
865,"Gif-887","DelibriasGuillier.1972GIFVII","D"
866,"Gif-887","CampsDelibrias.1968ChroAbs","D"
867,"Gif-887","Camps.1968TablChronPRec","D"
868,"Gif-887","Camps.1967PreACRAPE","D"
871,"Gif-889","CalPal","D"
872,"Gif-889","Jousse.2017AtlasMammal","D"
873,"Gif-889","Gehlen.2010NeTPSE","D"
874,"Gif-889","Linstadter.2008Transit","D"
875,"Gif-889","Rahmani.2004NouvChron","D"
876,"Gif-889","Rahmani.2004Techn","D"
877,"Gif-889","LubellSheppard.1991Maghreb","D"
878,"Gif-889","Close.1980CurResRecI","D"
879,"Gif-889","CampsFabrer.1975Setifien","D"
880,"Gif-889","Camps.1974TablChron2","D"
881,"Gif-889","CampsDelibrias.1973ChroCiv","D"
882,"Gif-889","DelibriasGuillier.1972GIFVII","D"
883,"Gif-889","CampsDelibrias.1968ChroAbs","D"
884,"Gif-889","Camps.1968TablChronPRec","D"
885,"Gif-889","Camps.1967PreACRAPE","D"
888,"MC-214","CalPal","D"
889,"MC-214","Gehlen.2010NeTPSE","D"
890,"MC-214","Rahmani.2004NouvChron","D"
891,"MC-214","LubellSheppard.1991Maghreb","D"
892,"MC-214","Close.1980CurResRecI","D"
893,"MC-214","CampsFabrer.1975Setifien","D"
894,"MC-214","Camps.1974TablChron2","D"
895,"MC-214","CampsDelibrias.1973ChroCiv","D"
896,"MC-214","ThommeretThommeret.1969MIII","D"
897,"MC-214","CampsDelibrias.1968ChroAbs","D"
898,"MC-214","Camps.1968TablChronPRec","D"
901,"MC-213","CalPal","D"
902,"MC-213","Jousse.2017AtlasMammal","D"
903,"MC-213","Gehlen.2010NeTPSE","D"
904,"MC-213","Rahmani.2004NouvChron","D"
905,"MC-213","LubellSheppard.1991Maghreb","D"
906,"MC-213","Close.1980CurResRecI","D"
907,"MC-213","CampsFabrer.1975Setifien","D"
908,"MC-213","Camps.1974TablChron2","D"
909,"MC-213","CampsDelibrias.1973ChroCiv","D"
910,"MC-213","ThommeretThommeret.1969MIII","D"
911,"MC-213","CampsDelibrias.1968ChroAbs","D"
912,"MC-213","Camps.1968TablChronPRec","D"
915,"MC-318","CalPal","D"
916,"MC-318","Jousse.2017AtlasMammal","D"
917,"MC-318","Gehlen.2010NeTPSE","D"
918,"MC-318","Rahmani.2004NouvChron","D"
919,"MC-318","LubellSheppard.1991Maghreb","D"
920,"MC-318","Close.1980CurResRecI","D"
921,"MC-318","CampsFabrer.1975Setifien","D"
922,"MC-318","Camps.1974TablChron2","D"
923,"MC-318","ThommeretThommeret.1973MRMIV","D"
924,"MC-318","CampsDelibrias.1973ChroCiv","D"
927,"MC-319","CalPal","D"
928,"MC-319","Jousse.2017AtlasMammal","D"
929,"MC-319","Gehlen.2010NeTPSE","D"
930,"MC-319","Rahmani.2004NouvChron","D"
931,"MC-319","Close.1980CurResRecI","D"
932,"MC-319","CampsFabrer.1975Setifien","D"
933,"MC-319","Camps.1974TablChron2","D"
934,"MC-319","CampsDelibrias.1973ChroCiv","D"
937,"MC-320","CalPal","D"
938,"MC-320","Gehlen.2010NeTPSE","D"
939,"MC-320","Rahmani.2004NouvChron","D"
940,"MC-320","Close.1980CurResRecI","D"
941,"MC-320","CampsFabrer.1975Setifien","D"
942,"MC-320","Camps.1974TablChron2","D"
943,"MC-320","CampsDelibrias.1973ChroCiv","D"
946,"MC-321","CalPal","D"
947,"MC-321","Gehlen.2010NeTPSE","D"
948,"MC-321","Rahmani.2004NouvChron","D"
949,"MC-321","LubellSheppard.1991Maghreb","D"
950,"MC-321","Close.1980CurResRecI","D"
951,"MC-321","CampsFabrer.1975Setifien","D"
952,"MC-321","Camps.1974TablChron2","D"
953,"MC-321","CampsDelibrias.1973ChroCiv","D"
954,"MC-321","ThommeretThommeret.1969MIII","D"
957,"MC-322","CalPal","D"
958,"MC-322","Gehlen.2010NeTPSE","D"
959,"MC-322","Rahmani.2004NouvChron","D"
960,"MC-322","LubellSheppard.1991Maghreb","D"
961,"MC-322","Close.1980CurResRecI","D"
962,"MC-322","CampsFabrer.1975Setifien","D"
963,"MC-322","Camps.1974TablChron2","D"
964,"MC-322","ThommeretThommeret.1973MRMIV","D"
965,"MC-322","CampsDelibrias.1973ChroCiv","D"
968,"MC-323","CalPal","D"
969,"MC-323","Jousse.2017AtlasMammal","D"
970,"MC-323","Gehlen.2010NeTPSE","D"
971,"MC-323","Rahmani.2004NouvChron","D"
972,"MC-323","LubellSheppard.1991Maghreb","D"
973,"MC-323","Close.1980CurResRecI","D"
974,"MC-323","CampsFabrer.1975Setifien","D"
975,"MC-323","Camps.1974TablChron2","D"
976,"MC-323","ThommeretThommeret.1973MRMIV","D"
977,"MC-323","CampsDelibrias.1973ChroCiv","D"
980,"MC-325","CalPal","D"
981,"MC-325","Gehlen.2010NeTPSE","D"
982,"MC-325","Rahmani.2004NouvChron","D"
983,"MC-325","LubellSheppard.1991Maghreb","D"
984,"MC-325","Close.1980CurResRecI","D"
985,"MC-325","CampsFabrer.1975Setifien","D"
986,"MC-325","Camps.1974TablChron2","D"
987,"MC-325","ThommeretThommeret.1973MRMIV","D"
988,"MC-325","CampsDelibrias.1973ChroCiv","D"
991,"MC-326","CalPal","D"
992,"MC-326","Jousse.2017AtlasMammal","D"
993,"MC-326","Gehlen.2010NeTPSE","D"
994,"MC-326","Linstadter.2008Transit","D"
995,"MC-326","Rahmani.2004NouvChron","D"
996,"MC-326","Rahmani.2004Techn","D"
997,"MC-326","LubellSheppard.1991Maghreb","D"
998,"MC-326","Close.1980CurResRecI","D"
999,"MC-326","CampsFabrer.1975Setifien","D"
1000,"MC-326","Camps.1974TablChron2","D"
1001,"MC-326","ThommeretThommeret.1973MRMIV","D"
1002,"MC-326","CampsDelibrias.1973ChroCiv","D"
1005,"MC-327","CalPal","D"
1006,"MC-327","Jousse.2017AtlasMammal","D"
1007,"MC-327","Gehlen.2010NeTPSE","D"
1008,"MC-327","Linstadter.2008Transit","D"
1009,"MC-327","Rahmani.2004NouvChron","D"
1010,"MC-327","Rahmani.2004Techn","D"
1011,"MC-327","LubellSheppard.1991Maghreb","D"
1012,"MC-327","Close.1980CurResRecI","D"
1013,"MC-327","CampsFabrer.1975Setifien","D"
1014,"MC-327","Camps.1974TablChron2","D"
1015,"MC-327","ThommeretThommeret.1973MRMIV","D"
1016,"MC-327","CampsDelibrias.1973ChroCiv","D"
1019,"Gif-888","Rahmani.2004NouvChron","D"
1020,"Gif-888","LubellSheppard.1991Maghreb","D"
1021,"Gif-888","Close.1980CurResRecI","D"
1022,"Gif-888","CampsFabrer.1975Setifien","D"
1023,"Gif-888","Camps.1974TablChron2","D"
1024,"Gif-888","CampsDelibrias.1973ChroCiv","D"
1025,"Gif-888","DelibriasGuillier.1972GIFVII","D"
1026,"Gif-888","CampsDelibrias.1968ChroAbs","D"
1027,"Gif-888","Camps.1968TablChronPRec","D"
1028,"Gif-888","Camps.1967PreACRAPE","D"
1031,"Gif-885","Linstadter.2008Transit","D"
1032,"Gif-885","Rahmani.2004NouvChron","D"
1033,"Gif-885","LubellSheppard.1991Maghreb","D"
1034,"Gif-885","Close.1980CurResRecI","D"
1035,"Gif-885","CampsFabrer.1975Setifien","D"
1036,"Gif-885","Camps.1974TablChron2","D"
1037,"Gif-885","CampsDelibrias.1973ChroCiv","D"
1038,"Gif-885","DelibriasGuillier.1972GIFVII","D"
1039,"Gif-885","CampsDelibrias.1968ChroAbs","D"
1040,"Gif-885","Camps.1968TablChronPRec","D"
1041,"Gif-885","Camps.1967PreACRAPE","D"
1042,"Gif-885","Camps.1966NouvDaC14Alg","D"
1045,"MC-337","CalPal","D"
1046,"MC-337","Gehlen.2010NeTPSE","D"
1047,"MC-337","Rahmani.2004NouvChron","D"
1048,"MC-337","LubellSheppard.1991Maghreb","D"
1049,"MC-337","Close.1980CurResRecI","D"
1050,"MC-337","Camps.1974TablChron2","D"
1051,"MC-337","ThommeretThommeret.1973MRMIV","D"
1052,"MC-337","CampsDelibrias.1973ChroCiv","D"
1053,"MC-337","BaloutRoubet.1970","D"
1054,"MC-337","CampsDelibrias.1968ChroAbs","D"
1057,"MC-338","CalPal","D"
1058,"MC-338","Gehlen.2010NeTPSE","D"
1059,"MC-338","Linstadter.2008Transit","D"
1060,"MC-338","Rahmani.2004NouvChron","D"
1061,"MC-338","Rahmani.2004Techn","D"
1062,"MC-338","LubellSheppard.1991Maghreb","D"
1063,"MC-338","Close.1980CurResRecI","D"
1064,"MC-338","Camps.1974TablChron2","D"
1065,"MC-338","ThommeretThommeret.1973MRMIV","D"
1066,"MC-338","CampsDelibrias.1973ChroCiv","D"
1067,"MC-338","BaloutRoubet.1970","D"
1068,"MC-338","CampsDelibrias.1968ChroAbs","D"
1071,"MC-339","CalPal","D"
1072,"MC-339","Gehlen.2010NeTPSE","D"
1073,"MC-339","Rahmani.2004NouvChron","D"
1074,"MC-339","LubellSheppard.1991Maghreb","D"
1075,"MC-339","Close.1980CurResRecI","D"
1076,"MC-339","Camps.1974TablChron2","D"
1077,"MC-339","ThommeretThommeret.1973MRMIV","D"
1078,"MC-339","CampsDelibrias.1973ChroCiv","D"
1079,"MC-339","BaloutRoubet.1970","D"
1080,"MC-339","CampsDelibrias.1968ChroAbs","D"
1083,"MC-340","CalPal","D"
1084,"MC-340","Gehlen.2010NeTPSE","D"
1085,"MC-340","Linstadter.2008Transit","D"
1086,"MC-340","Rahmani.2004NouvChron","D"
1087,"MC-340","Rahmani.2004Techn","D"
1088,"MC-340","LubellSheppard.1991Maghreb","D"
1089,"MC-340","Close.1980CurResRecI","D"
1090,"MC-340","Camps.1974TablChron2","D"
1091,"MC-340","ThommeretThommeret.1973MRMIV","D"
1092,"MC-340","CampsDelibrias.1973ChroCiv","D"
1093,"MC-340","BaloutRoubet.1970","D"
1094,"MC-340","CampsDelibrias.1968ChroAbs","D"
1097,"MC-372","CalPal","D"
1098,"MC-372","Gehlen.2010NeTPSE","D"
1099,"MC-372","Rahmani.2004NouvChron","D"
1100,"MC-372","LubellSheppard.1991Maghreb","D"
1101,"MC-372","Close.1980CurResRecI","D"
1102,"MC-372","Camps.1974TablChron2","D"
1103,"MC-372","ThommeretThommeret.1973MRMIV","D"
1104,"MC-372","CampsDelibrias.1973ChroCiv","D"
1107,"MC-373","CalPal","D"
1108,"MC-373","Gehlen.2010NeTPSE","D"
1109,"MC-373","Rahmani.2004NouvChron","D"
1110,"MC-373","LubellSheppard.1991Maghreb","D"
1111,"MC-373","Close.1980CurResRecI","D"
1112,"MC-373","Camps.1974TablChron2","D"
1113,"MC-373","ThommeretThommeret.1973MRMIV","D"
1114,"MC-373","CampsDelibrias.1973ChroCiv","D"
1117,"MC-374","CalPal","D"
1118,"MC-374","Gehlen.2010NeTPSE","D"
1119,"MC-374","Rahmani.2004NouvChron","D"
1120,"MC-374","LubellSheppard.1991Maghreb","D"
1121,"MC-374","Close.1980CurResRecI","D"
1122,"MC-374","Camps.1974TablChron2","D"
1123,"MC-374","ThommeretThommeret.1973MRMIV","D"
1124,"MC-374","CampsDelibrias.1973ChroCiv","D"
1127,"MC-375","CalPal","D"
1128,"MC-375","Gehlen.2010NeTPSE","D"
1129,"MC-375","Rahmani.2004NouvChron","D"
1130,"MC-375","LubellSheppard.1991Maghreb","D"
1131,"MC-375","Close.1980CurResRecI","D"
1132,"MC-375","Camps.1974TablChron2","D"
1133,"MC-375","ThommeretThommeret.1973MRMIV","D"
1134,"MC-375","CampsDelibrias.1973ChroCiv","D"
1137,"MC-376","CalPal","D"
1138,"MC-376","Gehlen.2010NeTPSE","D"
1139,"MC-376","Rahmani.2004NouvChron","D"
1140,"MC-376","LubellSheppard.1991Maghreb","D"
1141,"MC-376","Close.1980CurResRecI","D"
1142,"MC-376","Camps.1974TablChron2","D"
1143,"MC-376","ThommeretThommeret.1973MRMIV","D"
1144,"MC-376","CampsDelibrias.1973ChroCiv","D"
1147,"SMU-1108","CalPal","D"
1148,"SMU-1108","PerrinDachy.2020Press","D"
1149,"SMU-1108","JackesLubell.2016VertFauAss","Z"
1150,"SMU-1108","JackesLubell.2016ChroStraKZDRel","D"
1151,"SMU-1108","Sheppard.2016LithicAss","C"
1152,"SMU-1108","DAndreaOas.2016WoodKZouraD","B"
1153,"SMU-1108","JackesLubell.2008CultCh","D"
1154,"SMU-1108","Linstadter.2008Transit","D"
1155,"SMU-1108","Rahmani.2004NouvChron","D"
1156,"SMU-1108","Rahmani.2004Techn","D"
1157,"SMU-1108","LubellSheppard.1991Maghreb","D"
1158,"SMU-1108","Close.1988CurResRecIII","D"
1159,"SMU-1108","Haas.1987MethodIII","D"
1162,"SMU-1121","CalPal","D"
1163,"SMU-1121","PerrinDachy.2020Press","D"
1164,"SMU-1121","JackesLubell.2016VertFauAss","Z"
1165,"SMU-1121","JackesLubell.2016ChroStraKZDRel","D"
1166,"SMU-1121","Sheppard.2016LithicAss","C"
1167,"SMU-1121","DAndreaOas.2016WoodKZouraD","B"
1168,"SMU-1121","JackesLubell.2008CultCh","D"
1169,"SMU-1121","Linstadter.2008Transit","D"
1170,"SMU-1121","Rahmani.2004NouvChron","D"
1171,"SMU-1121","Rahmani.2004Techn","D"
1172,"SMU-1121","LubellSheppard.1991Maghreb","D"
1173,"SMU-1121","Close.1988CurResRecIII","D"
1174,"SMU-1121","Haas.1987MethodIII","D"
1177,"SMU-704","CalPal","D"
1178,"SMU-704","PerrinDachy.2020Press","D"
1179,"SMU-704","JackesLubell.2016VertFauAss","Z"
1180,"SMU-704","JackesLubell.2016ChroStraKZDRel","D"
1181,"SMU-704","Sheppard.2016LithicAss","C"
1182,"SMU-704","DAndreaOas.2016WoodKZouraD","B"
1183,"SMU-704","JackesLubell.2008CultCh","D"
1184,"SMU-704","Linstadter.2008Transit","D"
1185,"SMU-704","Rahmani.2004NouvChron","D"
1186,"SMU-704","Rahmani.2004Techn","D"
1187,"SMU-704","LubellSheppard.1991Maghreb","D"
1188,"SMU-704","Close.1988CurResRecIII","D"
1189,"SMU-704","Haas.1987MethodIII","D"
1192,"SMU-712","CalPal","D"
1193,"SMU-712","PerrinDachy.2020Press","D"
1194,"SMU-712","JackesLubell.2016VertFauAss","Z"
1195,"SMU-712","JackesLubell.2016ChroStraKZDRel","D"
1196,"SMU-712","Sheppard.2016LithicAss","C"
1197,"SMU-712","DAndreaOas.2016WoodKZouraD","B"
1198,"SMU-712","JackesLubell.2008CultCh","D"
1199,"SMU-712","Linstadter.2008Transit","D"
1200,"SMU-712","Rahmani.2004NouvChron","D"
1201,"SMU-712","Rahmani.2004Techn","D"
1202,"SMU-712","LubellSheppard.1991Maghreb","D"
1203,"SMU-712","Close.1988CurResRecIII","D"
1204,"SMU-712","Haas.1987MethodIII","D"
1207,"SMU-1120","JackesLubell.2016VertFauAss","Z"
1208,"SMU-1120","JackesLubell.2016ChroStraKZDRel","D"
1209,"SMU-1120","Sheppard.2016LithicAss","C"
1210,"SMU-1120","DAndreaOas.2016WoodKZouraD","B"
1211,"SMU-1120","JackesLubell.2008CultCh","D"
1212,"SMU-1120","Rahmani.2004NouvChron","D"
1213,"SMU-1120","LubellSheppard.1991Maghreb","D"
1214,"SMU-1120","Close.1988CurResRecIII","D"
1215,"SMU-1120","Haas.1987MethodIII","D"
1218,"SMU-1082","JackesLubell.2016VertFauAss","Z"
1219,"SMU-1082","JackesLubell.2016ChroStraKZDRel","D"
1220,"SMU-1082","Sheppard.2016LithicAss","C"
1221,"SMU-1082","DAndreaOas.2016WoodKZouraD","B"
1222,"SMU-1082","JackesLubell.2008CultCh","D"
1223,"SMU-1082","Linstadter.2008Transit","D"
1224,"SMU-1082","Rahmani.2004NouvChron","D"
1225,"SMU-1082","Rahmani.2004Techn","D"
1226,"SMU-1082","LubellSheppard.1991Maghreb","D"
1227,"SMU-1082","Close.1988CurResRecIII","D"
1228,"SMU-1082","Haas.1987MethodIII","D"
1231,"SMU-1084","JackesLubell.2016VertFauAss","Z"
1232,"SMU-1084","JackesLubell.2016ChroStraKZDRel","D"
1233,"SMU-1084","Sheppard.2016LithicAss","C"
1234,"SMU-1084","DAndreaOas.2016WoodKZouraD","B"
1235,"SMU-1084","JackesLubell.2008CultCh","D"
1236,"SMU-1084","Rahmani.2004NouvChron","D"
1237,"SMU-1084","LubellSheppard.1991Maghreb","D"
1238,"SMU-1084","Close.1988CurResRecIII","D"
1239,"SMU-1084","Haas.1987MethodIII","D"
1242,"SMU-1099","JackesLubell.2016VertFauAss","Z"
1243,"SMU-1099","JackesLubell.2016ChroStraKZDRel","D"
1244,"SMU-1099","Sheppard.2016LithicAss","C"
1245,"SMU-1099","DAndreaOas.2016WoodKZouraD","B"
1246,"SMU-1099","JackesLubell.2008CultCh","D"
1247,"SMU-1099","Rahmani.2004NouvChron","D"
1248,"SMU-1099","LubellSheppard.1991Maghreb","D"
1249,"SMU-1099","Close.1988CurResRecIII","D"
1250,"SMU-1099","Haas.1987MethodIII","D"
1253,"SMU-1098","Sheppard.2016LithicAss","C"
1254,"SMU-1098","JackesLubell.2016VertFauAss","Z"
1255,"SMU-1098","DAndreaOas.2016WoodKZouraD","B"
1256,"SMU-1098","LubellSheppard.1991Maghreb","D"
1257,"SMU-1098","Close.1988CurResRecIII","D"
1258,"SMU-1098","Haas.1987MethodIII","D"
1261,"SMU-1095","PerrinDachy.2020Press","D"
1262,"SMU-1095","JackesLubell.2016VertFauAss","Z"
1263,"SMU-1095","JackesLubell.2016ChroStraKZDRel","D"
1264,"SMU-1095","Sheppard.2016LithicAss","C"
1265,"SMU-1095","DAndreaOas.2016WoodKZouraD","B"
1266,"SMU-1095","JackesLubell.2008CultCh","D"
1267,"SMU-1095","Linstadter.2008Transit","D"
1268,"SMU-1095","Rahmani.2004NouvChron","D"
1269,"SMU-1095","Rahmani.2004Techn","D"
1270,"SMU-1095","LubellSheppard.1991Maghreb","D"
1271,"SMU-1095","Close.1988CurResRecIII","D"
1272,"SMU-1095","Haas.1987MethodIII","D"
1275,"SMU-1096","JackesLubell.2016VertFauAss","Z"
1276,"SMU-1096","JackesLubell.2016ChroStraKZDRel","D"
1277,"SMU-1096","Sheppard.2016LithicAss","C"
1278,"SMU-1096","DAndreaOas.2016WoodKZouraD","B"
1279,"SMU-1096","JackesLubell.2008CultCh","D"
1280,"SMU-1096","Rahmani.2004NouvChron","D"
1281,"SMU-1096","LubellSheppard.1991Maghreb","D"
1282,"SMU-1096","Close.1988CurResRecIII","D"
1283,"SMU-1096","Haas.1987MethodIII","D"
1286,"SMU-1154","JackesLubell.2016VertFauAss","Z"
